

['1988', 'india-pakistan-west-indies-in-united-arab-emirates', 'pak-vs-wi-2nd-match-india-pakistan-west-indies-in-united-arab-emirates', 'PAKISTAN', 'WEST INDIES', 'UNITED ARAB EMIRATES', 'Oct 18', '04:00 AM \xa0LOCAL', 'PAKISTAN==294==6==50', 'WEST INDIES==210==5==50', 'WEST INDIES', 'PAKISTAN', '1211']


['1994', 'pakistan-in-sri-lanka-odi-series-1994', 'sl-vs-pak-2nd-odi-pakistan-in-sri-lanka-odi-series-1994', 'SRI LANKA', 'PAKISTAN', 'SRI LANKA', 'Aug 06', '05:30 AM \xa0LOCAL', 'PAKISTAN==180==8==50', 'SRI LANKA==181==3==47', 'SRI LANKA', 'SRI LANKA', '1212']


['2011', 'bangladesh-in-zimbabwe-2011', 'zim-vs-ban-1st-odi-bangladesh-in-zimbabwe-2011', 'ZIMBABWE', 'BANGLADESH', 'ZIMBABWE', 'Aug 12', '09:00 AM \xa0LOCAL', 'BANGLADESH==184==10==48', 'ZIMBABWE==186==6==41', 'ZIMBABWE', 'ZIMBABWE', '1213']


['2014', 'west-indies-in-south-africa-2014-15', 'rsa-vs-wi-5th-odi-west-indies-in-south-africa-2014-15', 'SOUTH AFRICA', 'WEST INDIES', 'SOUTH AFRICA', 'Jan 28', '01:30 PM \xa0LOCAL', 'SOUTH AFRICA==361==5==42', 'WEST INDIES==230==10==37', 'WEST INDIES', 'SOUTH AFRICA', '1214']


['2012', 'asia-cup-2012', 'ind-vs-pak-5th-match-asia-cup-2012', 'INDIA', 'PAKISTAN', 'BANGLADESH', 'Mar 18', '02:00 PM \xa0LOCAL', 'PAKISTAN==329==6==50', 'INDIA==330==4==47', 'PAKISTAN', 'INDIA', '1215']


['1995', 'australia-sri-lanka-west-indies-in-australia', 'sl-vs-wi-6th-match-australia-sri-lanka-west-indies-in-australia', 'SRI LANKA', 'WEST INDIES', 'AUSTRALIA', 'Jan 03', '11:00 AM \xa0LOCAL', 'WEST INDIES==194==10==48', 'SRI LANKA==124==10==37', 'SRI LANKA', 'WEST INDIES', '1216']


['1985', 'benson-hedges-world-championship-of-cricket', 'eng-vs-pak-8th-match-benson-hedges-world-championship-of-cricket', 'ENGLAND', 'PAKISTAN', 'AUSTRALIA', 'Mar 02', '11:00 AM \xa0LOCAL', 'PAKISTAN==213==8==50', 'ENGLAND==146==10==24', 'PAKISTAN', 'PAKISTAN', '1217']


['1996', 'australia-india-sri-lanka-zimbabwe-in-sri-lanka', 'sl-vs-aus-final-australia-india-sri-lanka-zimbabwe-in-sri-lanka', 'SRI LANKA', 'AUSTRALIA', 'SRI LANKA', 'Sep 07', '05:30 AM \xa0LOCAL', 'SRI LANKA==234==3==35', 'AUSTRALIA==184==10==33', 'AUSTRALIA', 'SRI LANKA', '1218']


['1993', 'australia-in-england-1993', 'eng-vs-aus-3rd-odi-australia-in-england-1993', 'ENGLAND', 'AUSTRALIA', 'ENGLAND', 'May 23', '01:00 AM \xa0LOCAL', 'AUSTRALIA==230==5==55', 'ENGLAND==211==10==53', 'ENGLAND', 'AUSTRALIA', '1220']


['1996', 'wills-world-cup-1996', 'aus-vs-wi-2nd-sf-wills-world-cup-1996', 'AUSTRALIA', 'WEST INDIES', 'INDIA', 'Mar 14', '05:30 AM \xa0LOCAL', 'AUSTRALIA==207==8==50', 'WEST INDIES==202==10==49', 'AUSTRALIA', 'AUSTRALIA', '1221']


['1988', 'australia-new-zealand-sri-lanka-in-australia', 'nz-vs-sl-3rd-match-australia-new-zealand-sri-lanka-in-australia', 'NEW ZEALAND', 'SRI LANKA', 'AUSTRALIA', 'Jan 05', '11:00 AM \xa0LOCAL', 'SRI LANKA==174==10==48', 'NEW ZEALAND==178==4==48', 'SRI LANKA', 'NEW ZEALAND', '1222']


['1989', 'india-pakistan-west-indies-in-united-arab-emirates', 'ind-vs-wi-4th-match-india-pakistan-west-indies-in-united-arab-emirates', 'INDIA', 'WEST INDIES', 'UNITED ARAB EMIRATES', 'Oct 16', '04:00 AM \xa0LOCAL', 'INDIA==211==9==50', 'WEST INDIES==174==10==46', 'WEST INDIES', 'INDIA', '1226']


['2012', 'zimbabwe-twenty20-triangular-series-2012', 'zim-vs-rsa-6th-match-zimbabwe-twenty20-triangular-series-2012', 'ZIMBABWE', 'SOUTH AFRICA', 'ZIMBABWE', 'Jun 23', '01:00 PM \xa0LOCAL', 'ZIMBABWE==124==6==20', 'SOUTH AFRICA==130==4==17', 'ZIMBABWE', 'SOUTH AFRICA', '1227']


['2009', 'south-africa-in-australia-odi-series', 'aus-vs-rsa-4th-odi-south-africa-in-australia-odi-series', 'AUSTRALIA', 'SOUTH AFRICA', 'AUSTRALIA', 'Jan 26', '01:45 PM \xa0LOCAL', 'AUSTRALIA==222==10==48', 'SOUTH AFRICA==223==2==38', 'AUSTRALIA', 'SOUTH AFRICA', '1228']


['1996', 'wills-world-cup-1996', 'nz-vs-uae-18th-match-wills-world-cup-1996', 'NEW ZEALAND', 'UNITED ARAB EMIRATES', 'PAKISTAN', 'Feb 27', '05:00 AM \xa0LOCAL', 'NEW ZEALAND==276==8==47', 'UNITED ARAB EMIRATES==167==9==47', 'UNITED ARAB EMIRATES', 'NEW ZEALAND', '1229']


['2009', 'pakistan-v-new-zealand-odi-series', 'nz-vs-pak-2nd-odi-pakistan-v-new-zealand-odi-series', 'NEW ZEALAND', 'PAKISTAN', 'UNITED ARAB EMIRATES', 'Nov 06', '03:00 PM \xa0LOCAL', 'NEW ZEALAND==303==8==50', 'PAKISTAN==239==10==47', 'NEW ZEALAND', 'NEW ZEALAND', '1230']


['1996', 'india-pakistan-in-canada', 'ind-vs-pak-1st-odi-india-pakistan-in-canada', 'INDIA', 'PAKISTAN', 'CANADA', 'Sep 16', '08:00 PM \xa0LOCAL', 'PAKISTAN==170==9==33', 'INDIA==173==2==29', 'INDIA', 'INDIA', '1231']


['2003', 'pakistan-in-england', 'eng-vs-pak-1st-match-pakistan-in-england', 'ENGLAND', 'PAKISTAN', 'ENGLAND', 'Jun 17', '01:00 AM \xa0LOCAL', 'ENGLAND==204==9==50', 'PAKISTAN==208==8==49', 'ENGLAND', 'PAKISTAN', '1232']


['2011', 'england-in-australia-odi-series-2010-11', 'aus-vs-eng-7th-odi-england-in-australia-odi-series-2010-11', 'AUSTRALIA', 'ENGLAND', 'AUSTRALIA', 'Feb 06', '11:20 AM \xa0LOCAL', 'AUSTRALIA==279==7==50', 'ENGLAND==222==10==44', 'AUSTRALIA', 'AUSTRALIA', '1233']


['2007', 'bangladesh-in-zimbabwe-odi-series', 'zim-vs-ban-2nd-odi-bangladesh-in-zimbabwe-odi-series', 'ZIMBABWE', 'BANGLADESH', 'ZIMBABWE', 'Feb 06', '09:30 AM \xa0LOCAL', 'BANGLADESH==153==10==46', 'ZIMBABWE==156==2==35', 'BANGLADESH', 'ZIMBABWE', '1234']


['2001', 'india-new-zealand-sri-lanka-in-sri-lanka', 'sl-vs-nz-4th-match-india-new-zealand-sri-lanka-in-sri-lanka', 'SRI LANKA', 'NEW ZEALAND', 'SRI LANKA', 'Jul 25', '05:30 AM \xa0LOCAL', 'NEW ZEALAND==236==8==50', 'SRI LANKA==240==5==48', 'NEW ZEALAND', 'SRI LANKA', '1235']


['2014', 'england-tour-of-sri-lanka-2014', 'sl-vs-eng-6th-odi-england-tour-of-sri-lanka-2014', 'SRI LANKA', 'ENGLAND', 'SRI LANKA', 'Dec 13', '10:00 AM \xa0LOCAL', 'SRI LANKA==292==7==50', 'ENGLAND==202==10==41', 'SRI LANKA', 'SRI LANKA', '1237']


['1982', 'england-in-sri-lanka-odi-series', 'sl-vs-eng-2nd-odi-england-in-sri-lanka-odi-series', 'SRI LANKA', 'ENGLAND', 'SRI LANKA', 'Feb 14', '05:30 AM \xa0LOCAL', 'SRI LANKA==215==7==45', 'ENGLAND==212==10==44', 'ENGLAND', 'SRI LANKA', '1238']


['1983', 'prudential-world-cup-1983', 'ind-vs-zim-8th-match-prudential-world-cup-1983', 'INDIA', 'ZIMBABWE', 'ENGLAND', 'Jun 11', '01:00 AM \xa0LOCAL', 'ZIMBABWE==155==10==51', 'INDIA==157==5==37', 'INDIA', 'INDIA', '1239']


['1986', 'australia-india-new-zealand-pakistan-sri-lanka-in-united-arab-emirates-1986', 'ind-vs-nz-1st-match-australia-india-new-zealand-pakistan-sri-lanka-in-united-arab-emirates-1986', 'INDIA', 'NEW ZEALAND', 'UNITED ARAB EMIRATES', 'Apr 10', '04:00 AM \xa0LOCAL', 'NEW ZEALAND==132==8==44', 'INDIA==134==7==41', 'INDIA', 'INDIA', '1240']


['2007', 'ireland-netherlands-scotland-west-indies-in-ireland', 'ire-vs-ned-2nd-match-ireland-netherlands-scotland-west-indies-in-ireland', 'IRELAND', 'NETHERLANDS', 'NORTHERN IRELAND', 'Jul 11', '10:45 AM \xa0LOCAL', 'IRELAND==210==8==50', 'NETHERLANDS==209==6==50', 'IRELAND', 'IRELAND', '1241']


['1989', 'india-in-west-indies-odi-series', 'wi-vs-ind-3rd-odi-india-in-west-indies-odi-series', 'WEST INDIES', 'INDIA', 'GRENADA', 'Mar 11', '08:00 PM \xa0LOCAL', 'INDIA==192==10==49', 'WEST INDIES==193==4==47', 'INDIA', 'WEST INDIES', '1242']


['2004', 'bangladesh-hong-kong-india-pakistan-sri-lanka-united-arab-emirates-in-sri-lanka-2004-asia-cu', 'sl-vs-uae-4th-match-bangladesh-hong-kong-india-pakistan-sri-lanka-united-arab-emirates-in-sri-lanka-2004-asia-cu', 'SRI LANKA', 'UNITED ARAB EMIRATES', 'SRI LANKA', 'Jul 17', '05:30 AM \xa0LOCAL', 'SRI LANKA==239==10==50', 'UNITED ARAB EMIRATES==123==10==47', 'SRI LANKA', 'SRI LANKA', '1243']


['1995', 'pakistan-in-zimbabwe-odi-series', 'zim-vs-pak-2nd-odi-pakistan-in-zimbabwe-odi-series', 'ZIMBABWE', 'PAKISTAN', 'ZIMBABWE', 'Feb 25', '02:00 AM \xa0LOCAL', 'ZIMBABWE==209==5==50', 'PAKISTAN==210==6==48', 'PAKISTAN', 'PAKISTAN', '1244']


['2008', 'bangladesh-hong-kong-india-pakistan-sri-lanka-united-arab-emirates-in-pakistan-2008-asia-cup', 'hk-vs-ind-4th-match-group-b-bangladesh-hong-kong-india-pakistan-sri-lanka-united-arab-emirates-in-pakistan-2008-asia-cup', 'HONG KONG', 'INDIA', 'PAKISTAN', 'Jun 25', '03:00 PM \xa0LOCAL', 'INDIA==374==4==50', 'HONG KONG==118==10==36', 'INDIA', 'INDIA', '1245']


['1977', 'australia-in-england-1977', 'eng-vs-aus-2nd-odi-australia-in-england-1977', 'ENGLAND', 'AUSTRALIA', 'ENGLAND', 'Jun 04', '01:00 AM \xa0LOCAL', 'ENGLAND==171==10==53', 'AUSTRALIA==70==10==25', 'AUSTRALIA', 'ENGLAND', '1247']


['2004', 'pakistan-sri-lanka-zimbabwe-in-pakistan-2004', 'pak-vs-zim-2nd-match-pakistan-sri-lanka-zimbabwe-in-pakistan-2004', 'PAKISTAN', 'ZIMBABWE', 'PAKISTAN', 'Oct 03', '05:00 AM \xa0LOCAL', 'ZIMBABWE==252==4==50', 'PAKISTAN==258==7==48', 'PAKISTAN', 'PAKISTAN', '1248']


['2007', 'australia-england-new-zealand-in-australia-2007', 'aus-vs-nz-8th-match-australia-england-new-zealand-in-australia-2007', 'AUSTRALIA', 'NEW ZEALAND', 'AUSTRALIA', 'Jan 28', '12:30 PM \xa0LOCAL', 'AUSTRALIA==343==5==50', 'NEW ZEALAND==335==5==50', 'AUSTRALIA', 'AUSTRALIA', '1249']


['2011', 'icc-world-cup-2011', 'ind-vs-aus-2nd-quarter-final-icc-world-cup-2011', 'INDIA', 'AUSTRALIA', 'INDIA', 'Mar 24', '02:30 PM \xa0LOCAL', 'AUSTRALIA==260==6==50', 'INDIA==261==5==47', 'AUSTRALIA', 'INDIA', '1250']


['2016', 'australia-and-south-africa-in-west-indies-tri-series-2016', 'wi-vs-rsa-1st-match-australia-and-south-africa-in-west-indies-tri-series-2016', 'WEST INDIES', 'SOUTH AFRICA', 'GUYANA', 'Jun 03', '01:00 PM \xa0LOCAL', 'SOUTH AFRICA==188==10==46', 'WEST INDIES==191==6==48', 'SOUTH AFRICA', 'WEST INDIES', '1251']


['2009', 'west-indies-in-england', 'eng-vs-wi-3rd-odi-west-indies-in-england', 'ENGLAND', 'WEST INDIES', 'ENGLAND', 'May 26', '10:45 AM \xa0LOCAL', 'ENGLAND==328==7==50', 'WEST INDIES==270==10==49', 'WEST INDIES', 'ENGLAND', '1252']


['2008', 'zimbabwe-in-pakistan-odi-series', 'pak-vs-zim-2nd-odi-zimbabwe-in-pakistan-odi-series', 'PAKISTAN', 'ZIMBABWE', 'PAKISTAN', 'Jan 24', '09:15 AM \xa0LOCAL', 'ZIMBABWE==238==8==50', 'PAKISTAN==239==5==46', 'ZIMBABWE', 'PAKISTAN', '1253']


['2006', 'kenya-in-bangladesh-odi-series', 'ban-vs-ken-3rd-odi-kenya-in-bangladesh-odi-series', 'BANGLADESH', 'KENYA', 'BANGLADESH', 'Mar 23', '06:00 AM \xa0LOCAL', 'BANGLADESH==231==10==45', 'KENYA==211==10==49', 'BANGLADESH', 'BANGLADESH', '1254']


['2005', 'india-sri-lanka-west-indies-in-sri-lanka', 'sl-vs-wi-5th-match-india-sri-lanka-west-indies-in-sri-lanka', 'SRI LANKA', 'WEST INDIES', 'SRI LANKA', 'Aug 06', '03:00 PM \xa0LOCAL', 'WEST INDIES==226==7==50', 'SRI LANKA==193==10==47', 'WEST INDIES', 'WEST INDIES', '1255']


['1996', 'wills-world-cup-1996', 'ind-vs-zim-29th-match-wills-world-cup-1996', 'INDIA', 'ZIMBABWE', 'INDIA', 'Mar 06', '05:30 AM \xa0LOCAL', 'INDIA==247==5==50', 'ZIMBABWE==207==10==49', 'ZIMBABWE', 'INDIA', '1256']


['2002', 'england-in-india-odi-series', 'ind-vs-eng-6th-odi-england-in-india-odi-series', 'INDIA', 'ENGLAND', 'INDIA', 'Feb 03', '05:30 AM \xa0LOCAL', 'ENGLAND==255==10==49', 'INDIA==250==10==49', 'ENGLAND', 'ENGLAND', '1257']


['2006', 'australia-in-south-africa-odi-series', 'rsa-vs-aus-3rd-odi-australia-in-south-africa-odi-series', 'SOUTH AFRICA', 'AUSTRALIA', 'SOUTH AFRICA', 'Mar 05', '10:00 AM \xa0LOCAL', 'AUSTRALIA==254==6==50', 'SOUTH AFRICA==230==10==47', 'SOUTH AFRICA', 'AUSTRALIA', '1258']


['1999', 'bangladesh-kenya-zimbabwe-in-bangladesh', 'ken-vs-zim-4th-match-bangladesh-kenya-zimbabwe-in-bangladesh', 'KENYA', 'ZIMBABWE', 'BANGLADESH', 'Mar 23', '06:00 AM \xa0LOCAL', 'ZIMBABWE==280==6==50', 'KENYA==216==8==50', 'ZIMBABWE', 'ZIMBABWE', '1259']


['2003', 'australia-england-sri-lanka-in-australia-2002-03', 'eng-vs-sl-3rd-match-australia-england-sri-lanka-in-australia-2002-03', 'ENGLAND', 'SRI LANKA', 'AUSTRALIA', 'Dec 17', '10:00 AM \xa0LOCAL', 'ENGLAND==292==10==50', 'SRI LANKA==249==6==50', 'ENGLAND', 'ENGLAND', '1260']


['1987', 'reliance-world-cup-1987', 'eng-vs-wi-18th-match-reliance-world-cup-1987', 'ENGLAND', 'WEST INDIES', 'INDIA', 'Oct 26', '05:30 AM \xa0LOCAL', 'ENGLAND==269==5==50', 'WEST INDIES==235==10==48', 'WEST INDIES', 'ENGLAND', '1261']


['1974', 'india-in-england', 'eng-vs-ind-1st-odi-india-in-england', 'ENGLAND', 'INDIA', 'ENGLAND', 'Jul 13', '01:00 AM \xa0LOCAL', 'INDIA==265==10==53', 'ENGLAND==266==6==51', 'ENGLAND', 'ENGLAND', '1262']


['1998', 'england-south-africa-sri-lanka-in-england', 'eng-vs-rsa-3rd-match-england-south-africa-sri-lanka-in-england', 'ENGLAND', 'SOUTH AFRICA', 'ENGLAND', 'Aug 18', '01:00 AM \xa0LOCAL', 'SOUTH AFRICA==244==7==50', 'ENGLAND==230==10==48', 'SOUTH AFRICA', 'SOUTH AFRICA', '1263']


['1978', 'new-zealand-in-england', 'eng-vs-nz-2nd-odi-new-zealand-in-england', 'ENGLAND', 'NEW ZEALAND', 'ENGLAND', 'Jul 17', '01:00 AM \xa0LOCAL', 'ENGLAND==278==5==55', 'NEW ZEALAND==152==10==41', 'ENGLAND', 'ENGLAND', '1264']


['2008', 'bermuda-canada-ireland-kenya-netherlands-scotland-in-ireland', 'ire-vs-sco-2nd-match-bermuda-canada-ireland-kenya-netherlands-scotland-in-ireland', 'IRELAND', 'SCOTLAND', 'NORTHERN IRELAND', 'Aug 02', '01:00 PM \xa0LOCAL', 'SCOTLAND==117==10==20', 'IRELAND==118==6==19', 'SCOTLAND', 'IRELAND', '1265']


['1988', 'australia-new-zealand-sri-lanka-in-australia', 'aus-vs-nz-12th-match-australia-new-zealand-sri-lanka-in-australia', 'AUSTRALIA', 'NEW ZEALAND', 'AUSTRALIA', 'Jan 20', '11:00 AM \xa0LOCAL', 'AUSTRALIA==221==8==50', 'NEW ZEALAND==143==10==44', 'AUSTRALIA', 'AUSTRALIA', '1266']


['1989', 'australia-pakistan-west-indies-in-australia', 'aus-vs-wi-3rd-match-australia-pakistan-west-indies-in-australia', 'AUSTRALIA', 'WEST INDIES', 'AUSTRALIA', 'Dec 13', '11:00 AM \xa0LOCAL', 'WEST INDIES==220==10==48', 'AUSTRALIA==219==8==50', 'WEST INDIES', 'WEST INDIES', '1267']


['2012', 'india-tour-of-sri-lanka-2012', 'sl-vs-ind-3rd-odi-india-tour-of-sri-lanka-2012', 'SRI LANKA', 'INDIA', 'SRI LANKA', 'Jul 28', '02:30 PM \xa0LOCAL', 'SRI LANKA==286==5==50', 'INDIA==288==5==49', 'SRI LANKA', 'INDIA', '1268']


['2016', 'australia-tour-of-new-zealand-2016', 'nz-vs-aus-1st-odi-australia-tour-of-new-zealand-2016', 'NEW ZEALAND', 'AUSTRALIA', 'NEW ZEALAND', 'Feb 03', '01:00 PM \xa0LOCAL', 'NEW ZEALAND==307==8==50', 'AUSTRALIA==148==10==24', 'AUSTRALIA', 'NEW ZEALAND', '1269']


['2002', 'new-zealand-pakistan-sri-lanka-in-united-arab-emirates-2002', 'pak-vs-sl-1st-match-new-zealand-pakistan-sri-lanka-in-united-arab-emirates-2002', 'PAKISTAN', 'SRI LANKA', 'UNITED ARAB EMIRATES', 'Apr 08', '04:00 AM \xa0LOCAL', 'SRI LANKA==242==9==50', 'PAKISTAN==201==10==45', 'SRI LANKA', 'SRI LANKA', '1270']


['1987', 'reliance-world-cup-1987', 'pak-vs-sl-17th-match-reliance-world-cup-1987', 'PAKISTAN', 'SRI LANKA', 'PAKISTAN', 'Oct 25', '05:00 AM \xa0LOCAL', 'PAKISTAN==297==7==50', 'SRI LANKA==184==8==50', 'PAKISTAN', 'PAKISTAN', '1271']


['2006', 'icc-champions-trophy-2006', 'ind-vs-eng-7th-match-icc-champions-trophy-2006', 'INDIA', 'ENGLAND', 'INDIA', 'Oct 15', '02:30 PM \xa0LOCAL', 'ENGLAND==125==10==37', 'INDIA==126==6==29', 'INDIA', 'INDIA', '1272']


['2008', 'india-in-sri-lanka-odi-series', 'sl-vs-ind-1st-odi-india-in-sri-lanka-odi-series', 'SRI LANKA', 'INDIA', 'SRI LANKA', 'Aug 18', '10:00 AM \xa0LOCAL', 'INDIA==146==10==46', 'SRI LANKA==147==2==34', 'INDIA', 'SRI LANKA', '1274']


['1990', 'australia-england-new-zealand-in-australia-1990-91', 'aus-vs-nz-2nd-final-australia-england-new-zealand-in-australia-1990-91', 'AUSTRALIA', 'NEW ZEALAND', 'AUSTRALIA', 'Jan 15', '11:00 AM \xa0LOCAL', 'NEW ZEALAND==208==6==50', 'AUSTRALIA==209==3==45', 'NEW ZEALAND', 'AUSTRALIA', '1275']


['2014', 'icc-world-twenty20-2014', 'ned-vs-uae-4th-match-group-b-icc-world-twenty20-2014', 'NETHERLANDS', 'UNITED ARAB EMIRATES', 'BANGLADESH', 'Mar 17', '07:30 PM \xa0LOCAL', 'UNITED ARAB EMIRATES==151==10==19', 'NETHERLANDS==152==4==18', 'UNITED ARAB EMIRATES', 'NETHERLANDS', '1276']


['2008', 'england-in-new-zealand-odi-series', 'nz-vs-eng-5th-odi-england-in-new-zealand-odi-series', 'NEW ZEALAND', 'ENGLAND', 'NEW ZEALAND', 'Feb 23', '01:00 PM \xa0LOCAL', 'ENGLAND==242==7==50', 'NEW ZEALAND==213==6==37', 'NEW ZEALAND', 'NEW ZEALAND', '1277']


['2008', 'new-zealand-in-england', 'eng-vs-nz-4th-odi-new-zealand-in-england', 'ENGLAND', 'NEW ZEALAND', 'ENGLAND', 'Jun 25', '11:45 AM \xa0LOCAL', 'ENGLAND==245==10==49', 'NEW ZEALAND==246==9==50', 'NEW ZEALAND', 'NEW ZEALAND', '1278']


['1984', 'england-in-india-odi-series', 'ind-vs-eng-2nd-odi-england-in-india-odi-series', 'INDIA', 'ENGLAND', 'INDIA', 'Dec 27', '05:30 AM \xa0LOCAL', 'INDIA==252==5==49', 'ENGLAND==241==6==46', 'ENGLAND', 'ENGLAND', '1280']


['2014', 'icc-world-twenty20-2014', 'eng-vs-ned-29th-match-group-1-icc-world-twenty20-2014', 'ENGLAND', 'NETHERLANDS', 'BANGLADESH', 'Mar 31', '03:30 PM \xa0LOCAL', 'NETHERLANDS==133==5==20', 'ENGLAND==88==10==17', 'ENGLAND', 'NETHERLANDS', '1281']


['1982', 'australia-pakistan-west-indies-in-australia', 'aus-vs-pak-9th-match-australia-pakistan-west-indies-in-australia', 'AUSTRALIA', 'PAKISTAN', 'AUSTRALIA', 'Jan 09', '11:00 AM \xa0LOCAL', 'PAKISTAN==218==6==50', 'AUSTRALIA==193==10==49', 'AUSTRALIA', 'PAKISTAN', '1282']


['2015', 'icc-cricket-world-cup-2015', 'afg-vs-sco-17th-match-pool-a-icc-cricket-world-cup-2015', 'AFGHANISTAN', 'SCOTLAND', 'NEW ZEALAND', 'Feb 25', '10:00 AM \xa0LOCAL', 'SCOTLAND==210==10==50', 'AFGHANISTAN==211==9==49', 'AFGHANISTAN', 'AFGHANISTAN', '1284']


['1977', 'australia-in-england-1977', 'eng-vs-aus-1st-odi-australia-in-england-1977', 'ENGLAND', 'AUSTRALIA', 'ENGLAND', 'Jun 02', '01:00 AM \xa0LOCAL', 'AUSTRALIA==169==9==55', 'ENGLAND==173==8==45', 'AUSTRALIA', 'ENGLAND', '1285']


['2012', 'new-zealand-in-sri-lanka-2012', 'sl-vs-nz-3rd-odi-new-zealand-in-sri-lanka-2012', 'SRI LANKA', 'NEW ZEALAND', 'SRI LANKA', 'Nov 06', '02:30 PM \xa0LOCAL', 'NEW ZEALAND==188==6==33', 'SRI LANKA==200==3==31', 'SRI LANKA', 'SRI LANKA', '1286']


['1999', 'west-indies-in-south-africa-odi-series', 'rsa-vs-wi-2nd-odi-west-indies-in-south-africa-odi-series', 'SOUTH AFRICA', 'WEST INDIES', 'SOUTH AFRICA', 'Jan 24', '02:00 AM \xa0LOCAL', 'WEST INDIES==292==9==50', 'SOUTH AFRICA==249==10==46', 'SOUTH AFRICA', 'WEST INDIES', '1287']


['1987', 'reliance-world-cup-1987', 'aus-vs-eng-final-reliance-world-cup-1987', 'AUSTRALIA', 'ENGLAND', 'INDIA', 'Nov 08', '05:30 AM \xa0LOCAL', 'AUSTRALIA==253==5==50', 'ENGLAND==246==8==50', 'AUSTRALIA', 'AUSTRALIA', '1288']


['2003', 'icc-world-cup-2003', 'nam-vs-pak-14th-match-icc-world-cup-2003', 'NAMIBIA', 'PAKISTAN', 'SOUTH AFRICA', 'Feb 16', '02:00 AM \xa0LOCAL', 'PAKISTAN==255==9==50', 'NAMIBIA==84==10==17', 'PAKISTAN', 'PAKISTAN', '1289']


['1995', 'new-zealand-in-india-odi-series', 'ind-vs-nz-6th-odi-new-zealand-in-india-odi-series', 'INDIA', 'NEW ZEALAND', 'INDIA', 'Nov 29', '05:30 AM \xa0LOCAL', 'NEW ZEALAND==126==10==35', 'INDIA==128==4==32', 'INDIA', 'INDIA', '1290']


['2001', 'england-in-sri-lanka-odi-series', 'sl-vs-eng-2nd-odi-england-in-sri-lanka-odi-series', 'SRI LANKA', 'ENGLAND', 'SRI LANKA', 'Mar 25', '05:30 AM \xa0LOCAL', 'SRI LANKA==226==6==50', 'ENGLAND==160==10==45', 'SRI LANKA', 'SRI LANKA', '1292']


['1982', 'australia-pakistan-west-indies-in-australia', 'aus-vs-wi-4th-final-australia-pakistan-west-indies-in-australia', 'AUSTRALIA', 'WEST INDIES', 'AUSTRALIA', 'Jan 27', '11:00 AM \xa0LOCAL', 'WEST INDIES==234==6==50', 'AUSTRALIA==216==9==50', 'WEST INDIES', 'WEST INDIES', '1293']


['2000', 'south-africa-in-india-odi-series-2000', 'ind-vs-rsa-2nd-odi-south-africa-in-india-odi-series-2000', 'INDIA', 'SOUTH AFRICA', 'INDIA', 'Mar 12', '05:30 AM \xa0LOCAL', 'SOUTH AFRICA==199==10==47', 'INDIA==203==4==47', 'SOUTH AFRICA', 'INDIA', '1294']


['2006', 'australia-south-africa-sri-lanka-in-australia', 'rsa-vs-sl-6th-match-australia-south-africa-sri-lanka-in-australia', 'SOUTH AFRICA', 'SRI LANKA', 'AUSTRALIA', 'Jan 24', '02:00 PM \xa0LOCAL', 'SOUTH AFRICA==263==5==50', 'SRI LANKA==254==8==50', 'SOUTH AFRICA', 'SOUTH AFRICA', '1295']


['1999', 'india-pakistan-sri-lanka-in-india-1999', 'ind-vs-pak-final-india-pakistan-sri-lanka-in-india-1999', 'INDIA', 'PAKISTAN', 'INDIA', 'Apr 04', '05:30 AM \xa0LOCAL', 'PAKISTAN==291==8==50', 'INDIA==168==10==42', 'PAKISTAN', 'PAKISTAN', '1296']


['2015', 'india-and-england-in-australia-tri-series-2015', 'eng-vs-ind-6th-match-india-and-england-in-australia-tri-series-2015', 'ENGLAND', 'INDIA', 'AUSTRALIA', 'Jan 30', '11:20 AM \xa0LOCAL', 'INDIA==200==10==48', 'ENGLAND==201==7==46', 'ENGLAND', 'ENGLAND', '1297']


['1998', 'england-south-africa-sri-lanka-in-england', 'rsa-vs-sl-1st-match-england-south-africa-sri-lanka-in-england', 'SOUTH AFRICA', 'SRI LANKA', 'ENGLAND', 'Aug 14', '01:00 AM \xa0LOCAL', 'SRI LANKA==258==10==47', 'SOUTH AFRICA==201==10==49', 'SOUTH AFRICA', 'SRI LANKA', '1298']


['2010', 'ireland-in-zimbabwe-odi-series-2010', 'zim-vs-ire-3rd-odi-ireland-in-zimbabwe-odi-series-2010', 'ZIMBABWE', 'IRELAND', 'ZIMBABWE', 'Sep 30', '09:30 AM \xa0LOCAL', 'IRELAND==244==10==49', 'ZIMBABWE==224==10==47', 'ZIMBABWE', 'IRELAND', '1299']


['2014', 'scotland-tour-of-ireland-2014', 'ire-vs-sco-2nd-odi-scotland-tour-of-ireland-2014', 'IRELAND', 'SCOTLAND', 'IRELAND', 'Sep 10', '10:15 AM \xa0LOCAL', 'SCOTLAND==221==10==49', 'IRELAND==225==7==44', 'IRELAND', 'IRELAND', '1300']


